Dataset type,Judge model,Train dataset,Test dataset,Type,Accuracy,Precision,Recall,F1,AUROC,ECE,ECE_lo,ECE_hi,ECE_em,ECE_em_lo,ECE_em_hi,RMSCE_db,RMSCE_db_lo,RMSCE_db_hi,SmECE,SmECE_lo,SmECE_hi,Recovery,Validity
syn,llama-3.1-8b,supermat,pond+nfix,NTP,0.7132562426680074,0.8475,0.17043740573152338,0.2838007534533278,0.7678250993839673,0.1629060747724704,0.15222399528250855,0.17408111970102833,0.16333048899750124,0.15338948053065501,0.17442960468044724,0.17931637565553776,0.16923274180295284,0.19206412202467063,0.1626780020098103,0.1514604097380109,0.17389559428160972,0.17043740573152338,0.8475
syn,llama-3.1-8b,supermat,pond+nfix,Probe,0.669683257918552,0.68,0.017094017094017096,0.03334968121628249,0.6995156998484121,0.21216883174748943,0.20084002161280098,0.22402432873397357,0.21216883174748946,0.20076364494370685,0.22390443306390387,0.22917381648559526,0.2173846258914657,0.24237283553974925,0.2120850488667713,0.20164763247431267,0.22252246525922992,0.017094017094017096,0.68
syn,qwen-2.5-7b,pond,pond,NTP,0.7984848484848485,0.7711487088156723,0.5623376623376624,0.6503942921517086,0.87404273486254,0.04688341200872154,0.03632251973478574,0.05916001821777886,0.12339457413374973,0.11299496422854713,0.1351678712991802,0.1407152092705672,0.12964042453308514,0.15352295144917763,0.04686175878495567,0.03985876205930571,0.053864755510605634,0.5623376623376624,0.7711487088156723
syn,qwen-2.5-7b,pond,pond,Probe,0.8727272727272727,0.8474452554744526,0.7538961038961038,0.7979381443298968,0.9116044020914151,0.06251525213465592,0.054794957244109634,0.07238101309161071,0.06068422584551682,0.05333362034444874,0.07016624382480074,0.0741383898114007,0.06462210993354454,0.0858436986869758,0.05590753229784338,0.048081773106956494,0.06373329148873026,0.7538961038961038,0.8474452554744526
syn,qwen-2.5-7b,pond,nfix+supermat,NTP,0.7307443365695793,0.7487437185929648,0.28932038834951457,0.4173669467787115,0.7295411914412292,0.06244071282526812,0.04694079165877789,0.08005798300012992,0.10097230069227187,0.08479625109296982,0.11604778133355884,0.11345260216224189,0.09801792407114765,0.13275602988895918,0.06301843705470792,0.04600267611228662,0.08003419799712921,0.28932038834951457,0.7487437185929648
syn,qwen-2.5-7b,pond,nfix+supermat,Probe,0.6886731391585761,0.5345528455284553,0.5106796116504855,0.522343594836147,0.7060281364878876,0.10587094263349511,0.09456002287747618,0.12455505462625761,0.10180257699725681,0.09025846925285037,0.12008245049917825,0.19046747049389542,0.17281133837970608,0.21450460434365481,0.0804107514567171,0.0661000911669939,0.09472141174644029,0.5106796116504855,0.5345528455284553
syn,qwen-2.5-7b,nfix,nfix,NTP,0.6755753526354863,0.5652173913043478,0.11581291759465479,0.19223659889094266,0.6453576619163595,0.02794399225020862,0.014217021099186471,0.052814097528636694,0.09014418065546063,0.07314336797353153,0.11868517585556694,0.10248772188807614,0.08569249428569946,0.1358753043102391,0.02967820509937458,0.006087933004644573,0.05326847719410459,0.11581291759465479,0.5652173913043478
syn,qwen-2.5-7b,nfix,nfix,Probe,0.6985894580549369,0.5754385964912281,0.36525612472160357,0.446866485013624,0.717418316377399,0.07652537102886635,0.05952070840150992,0.10232015596236461,0.08652672258540976,0.062486698344272736,0.10848211620567048,0.09033671241053984,0.0679311787143752,0.12244248116566488,0.07434178441011205,0.05551422034645993,0.09316934847376417,0.36525612472160357,0.5754385964912281
syn,qwen-2.5-7b,nfix,pond+supermat,NTP,0.7999371365707999,0.7453703703703703,0.6072607260726073,0.6692647440893738,0.854586863010407,0.13267715534189592,0.12378741076537818,0.14337228706475094,0.12840496358015027,0.1211878899747826,0.14093750201481292,0.15536258171077544,0.14897869766044522,0.16393769189544408,0.10884845955188281,0.09771468217151645,0.11998223693224917,0.6072607260726073,0.7453703703703703
syn,qwen-2.5-7b,nfix,pond+supermat,Probe,0.7757347163287758,0.6395816572807723,0.7496463932107497,0.6902539613631431,0.8356370846217781,0.09844950575123129,0.08853374102432833,0.10822431930299471,0.09844950575123129,0.08853357382693289,0.10822431930299468,0.13445209175684644,0.12215318050443719,0.14866155733916522,0.09011311443704878,0.08110710843980588,0.09911912043429168,0.7496463932107497,0.6395816572807723
syn,qwen-2.5-7b,supermat,supermat,NTP,0.7693631669535284,0.7594202898550725,0.4509466437177281,0.5658747300215984,0.8034555235942541,0.012206091124342672,0.01136823207130882,0.03435315326264784,0.08773437982091502,0.07584834086203983,0.11110011912492698,0.11026728804199225,0.09521614370651289,0.14058255848935367,0.021259093271344533,0.00830687124813851,0.03421131529455056,0.4509466437177281,0.7594202898550725
syn,qwen-2.5-7b,supermat,supermat,Probe,0.7578886976477338,0.658051689860835,0.5697074010327022,0.6107011070110702,0.8305891379632125,0.05880686859177964,0.04681809739586659,0.07956695383260609,0.05646865356340277,0.04333528746643891,0.07784286375289604,0.05288560755501479,0.039835852542291404,0.08332322974614112,0.050484850754709786,0.03483029026358224,0.06613941124583733,0.5697074010327022,0.658051689860835
syn,qwen-2.5-7b,supermat,pond+nfix,NTP,0.7700687112451818,0.7801998183469573,0.4318753142282554,0.5559870550161813,0.8165070026927892,0.015041944320195923,0.011328301336664619,0.02684379607889968,0.09787825711317855,0.0885850952501437,0.10896613096958936,0.12596646099763348,0.11529693694256472,0.13795293951827692,0.028096225157221027,0.023577409679599627,0.03261504063484243,0.4318753142282554,0.7801998183469573
syn,qwen-2.5-7b,supermat,pond+nfix,Probe,0.6909669850846322,0.8756476683937824,0.08496732026143791,0.15490375802016498,0.8021898217976648,0.18402933727827875,0.1736771314038465,0.1951263163077322,0.18950276060295823,0.17915867108741765,0.20066349447078807,0.22396254457847195,0.2123722635932873,0.23693239936145483,0.18372949155719856,0.17372905732564214,0.19372992578875498,0.08496732026143791,0.8756476683937824
real,llama-3.1-8b,pond,pond,NTP,0.7676068231717615,0.6955017301038062,0.517774343122102,0.5936207914943887,0.8180896755803748,0.03154301329098646,0.025413897031072337,0.04301252270106789,0.03589378291161748,0.029044256159534165,0.04741151377755376,0.03884502208808517,0.030910625306000833,0.05343130519896552,0.034242148275261515,0.02659650548834102,0.04188779106218201,0.17337662337662338,0.6955017301038062
real,llama-3.1-8b,pond,pond,Probe,0.5112312109440973,0.39270434586804776,0.8985059247810407,0.5465371356941399,0.7061632220867344,0.3407987699353845,0.329264864866174,0.3524118758066699,0.3407987699353845,0.329264864866174,0.3524118758066699,0.36078952795526864,0.3495176540466724,0.3732679109544162,0.3408282919791942,0.3270056241167072,0.35465095984168116,0.3025974025974026,0.39270434586804776
real,llama-3.1-8b,pond,nfix+supermat,NTP,0.7334512865879457,0.49959091838821845,0.7057208899162092,0.5850299401197605,0.7945043715460409,0.16704129235718984,0.16206774900233842,0.17191280049542632,0.16704129235718984,0.16206774900233842,0.17191280049542632,0.20752538246587898,0.20211098010289894,0.21365999498452784,0.16697703272886075,0.1617705414631193,0.17218352399460218,0.3168744007670182,0.49959091838821845
real,llama-3.1-8b,pond,nfix+supermat,Probe,0.5167891072733567,0.34779558577518754,0.9310892805547529,0.5064236042902606,0.7495850807453974,0.36175368173377404,0.3568886132229228,0.36676797169684444,0.3617536817337741,0.3568886132229228,0.3667679716968444,0.37152852294337535,0.36638763347644304,0.37680304041527274,0.36174507078597345,0.3568354409342763,0.3666547006376706,0.3897411313518696,0.34779558577518754
real,llama-3.1-8b,nfix,nfix,NTP,0.7958439664600802,0.38917975567190227,0.5150115473441108,0.4433399602385686,0.7968557231836678,0.1810853757117296,0.17175000462440407,0.1901552693833142,0.1810853757117296,0.17175000462440407,0.19015526938331417,0.19768846416404676,0.1868064163648044,0.20939832980831197,0.18103231390995003,0.1724775291067571,0.18958709871314297,0.11403508771929824,0.38917975567190227
real,llama-3.1-8b,nfix,nfix,Probe,0.8319358366751731,0.37155963302752293,0.09353348729792148,0.14944649446494462,0.6678806374533858,0.03725018595397374,0.031247881617722427,0.04856658924212685,0.04502531867016006,0.03675303511706291,0.05508653913514648,0.06436844225859635,0.05424263528942045,0.07844211330969271,0.03823984824163991,0.030248393534503683,0.046231302948776136,0.013157894736842105,0.37155963302752293
real,llama-3.1-8b,nfix,pond+supermat,NTP,0.6811255227159969,0.5197184110336901,0.7578296847177124,0.6165842849838077,0.7670041829592107,0.20003401705846435,0.19480169063304473,0.20505607933366798,0.20003401705846438,0.19480169063304473,0.205056079333668,0.22458529987203227,0.2188165354835161,0.23031445429680122,0.20012217402500979,0.19555240609445404,0.20469194195556553,0.3018448544120916,0.5197184110336901
real,llama-3.1-8b,nfix,pond+supermat,Probe,0.686901977461195,0.5534855769230769,0.3858803812716036,0.45473060544343635,0.676612144409884,0.05446928605347607,0.049181207124056284,0.059567712004335895,0.053212665232245875,0.047961875738997614,0.058543206110938474,0.05881671491126811,0.053982312506316715,0.06439830772851776,0.0516750927218595,0.04772308886362904,0.05562709658008996,0.20426761502556123,0.5534855769230769
real,llama-3.1-8b,supermat,supermat,NTP,0.6859184629803187,0.6042170756999654,0.5322777101096224,0.5659705358588312,0.7305644482746785,0.0608899572066012,0.052645715125047544,0.07072135365975125,0.060867871026186446,0.05250436562093387,0.07025914140234973,0.06612758443452316,0.05817988937000293,0.07763626948709466,0.05840378524084931,0.048429106731724195,0.06837846374997443,0.48709122203098104,0.6042170756999654
real,llama-3.1-8b,supermat,supermat,Probe,0.6247656982193065,0.5483870967741935,0.139768574908648,0.22276146566367386,0.6173493561527051,0.11844248763583114,0.10815824304003499,0.12832131117597545,0.11216260142253193,0.10226544596501716,0.12235803454386537,0.12269876272828709,0.11386040485587595,0.13322174844603296,0.11284257267850718,0.10402170043503611,0.12166344492197825,0.2822719449225473,0.5483870967741935
real,llama-3.1-8b,supermat,pond+nfix,NTP,0.7709033952181324,0.7764530551415797,0.18232720909886263,0.29530962165226016,0.796768369968011,0.10466322678552308,0.09937836870895712,0.10998446525306639,0.10952849676670538,0.10445580332312344,0.11473980081781725,0.13226932331734756,0.12637158206694435,0.13908329830317176,0.10422603233906459,0.0995090660965072,0.10894299858162199,0.07194921232071479,0.7764530551415797
real,llama-3.1-8b,supermat,pond+nfix,Probe,0.7074215690790989,0.2785515320334262,0.0699912510936133,0.11187246538945603,0.5670857519748501,0.14173860140819067,0.13589318552467308,0.14764564342721334,0.14164548349640524,0.13570706555856568,0.14752149892746055,0.15755213260205655,0.1518221266682928,0.16383108221536952,0.12333790823431368,0.11908646938123219,0.12758934708739517,0.019045379731953915,0.2785515320334262
real,qwen-2.5-7b,pond,pond,NTP,0.7888870123289985,0.810981098109811,0.4641937145801133,0.5904325032765401,0.8471289989359471,0.015911684160278522,0.01109324288601538,0.0268139589505698,0.1016028308094238,0.09348031373211584,0.11283498235263835,0.13263914800277787,0.12041302433430326,0.14421609676689726,0.032328142984496405,0.027087958526385167,0.037568327442607644,0.17597402597402598,0.810981098109811
real,qwen-2.5-7b,pond,pond,Probe,0.6625570005066712,0.4901758014477766,0.732612055641422,0.587360594795539,0.7367838678192611,0.16064581669755612,0.1501093278059745,0.17220586310971076,0.1618324346301655,0.1502641429940848,0.17274284164639817,0.1930339016858996,0.18138132366439405,0.20600396488370792,0.15141011814001648,0.14119003860798512,0.16163019767204784,0.2707792207792208,0.4901758014477766
real,qwen-2.5-7b,pond,nfix+supermat,NTP,0.7872995115196738,0.6809672386895476,0.3783588558220168,0.48644130757800896,0.7892899200743616,0.04407590986496623,0.039307667049409536,0.04905650678158133,0.09057752365296895,0.08650582135266122,0.09616037047724188,0.10223386741404658,0.09817718104463795,0.10724567616305412,0.04482416474474451,0.04098671917490766,0.048661610314581355,0.26318312559923296,0.6809672386895476
real,qwen-2.5-7b,pond,nfix+supermat,Probe,0.7371821993153583,0.5052731366275625,0.6160069344120197,0.5551721893105918,0.7727318205571402,0.10076068437039341,0.09600966977769379,0.10559020640081306,0.10027061869011829,0.09556989998600941,0.10490347778979467,0.1332138373618564,0.12764052456570868,0.13915274269694858,0.09536434095909922,0.09128248278223254,0.0994461991359659,0.32502396931927136,0.5052731366275625
real,qwen-2.5-7b,nfix,nfix,NTP,0.8282901932191031,0.46672504378283713,0.6154734411085451,0.5308764940239045,0.8338899553102787,0.24533693833405223,0.2364890449000711,0.2538534600720734,0.24533693833405223,0.2364890449000711,0.25385346007207343,0.2529466155873557,0.24416076525555525,0.26204327309486075,0.24536898262374376,0.236112252560719,0.25462571268676853,0.12938596491228072,0.46672504378283713
real,qwen-2.5-7b,nfix,nfix,Probe,0.7008749544294568,0.29765013054830286,0.6581986143187067,0.4099244875943905,0.7379650180458494,0.23079862950881738,0.22101761510939677,0.24079137576428158,0.23079862950881735,0.22101761510939674,0.2407913757642816,0.2790898067376158,0.2673162940396062,0.2910335229154943,0.23059887604890217,0.22139218090251256,0.23980557119529178,0.18201754385964913,0.29765013054830286
real,qwen-2.5-7b,nfix,pond+supermat,NTP,0.7680204125026578,0.7418990810897953,0.4820362417513355,0.5843809523809524,0.8069599030725243,0.09721340118463104,0.09274536319572474,0.10203246693095183,0.10907978753159128,0.10410548326365514,0.11378825031537632,0.1270142481153478,0.12295825096507375,0.13147976975429568,0.07298108923426674,0.0696612314004224,0.0763009470681111,0.2696154701044677,0.7418990810897953
real,qwen-2.5-7b,nfix,pond+supermat,Probe,0.6056063505563825,0.45009463722397475,0.7472504451660208,0.5617986376343662,0.7005205556220375,0.20517517000460075,0.19980327169525247,0.21084221581865784,0.20474640547459716,0.19950189036229365,0.2105474814897288,0.23683254252874378,0.2312874840257951,0.24263652061130214,0.20362102973685428,0.1987050826270783,0.20853697684663025,0.34963325183374083,0.45009463722397475
real,qwen-2.5-7b,supermat,supermat,NTP,0.7097000937207123,0.7719298245614035,0.34835566382460414,0.4800671422576584,0.7440339704705035,0.07033591667813868,0.06103189629014058,0.07985700795930502,0.08681352007823451,0.07773255515435057,0.09607923353707293,0.11144672870457258,0.10290115681823768,0.12339720072589437,0.0703315052265526,0.06162151013986086,0.07904150031324433,0.41480206540447506,0.7719298245614035
real,qwen-2.5-7b,supermat,supermat,Probe,0.6582708528584817,0.6443745082612117,0.24939098660170525,0.3596048298572997,0.7276542988553516,0.12328853135918016,0.11372641682904622,0.132748089508772,0.11609336382235255,0.10759873388243453,0.12598401790876482,0.12858922550210675,0.118671088525525,0.13967852417436238,0.11857906264469917,0.11067464493675278,0.12648348035264556,0.39759036144578314,0.6443745082612117
real,qwen-2.5-7b,supermat,pond+nfix,NTP,0.798728520753674,0.7005363528009535,0.41137357830271215,0.5183551978833646,0.8340910941034821,0.051765006326847086,0.0469754382811781,0.0574589954445369,0.10021644495633267,0.0960151136621147,0.10585700700643158,0.12128193144596335,0.1175085034113224,0.1261468937224195,0.048705354495295734,0.04543612022303219,0.051974588767559275,0.15494944744885963,0.7005363528009535
real,qwen-2.5-7b,supermat,pond+nfix,Probe,0.7410512737826508,0.5257393209200438,0.1679790026246719,0.2546081421562127,0.6962260329639886,0.0541330451029969,0.04845680893427917,0.059575906446568336,0.0529593131744431,0.04761517826589665,0.0586586607681909,0.05721828209707474,0.051917656150788395,0.06379338338892754,0.05287692951027979,0.0480022010814565,0.05775165793910307,0.057841523630378554,0.5257393209200438
